service,income_grp,hdi_bin,gdp_bin,gini_bin,exposed_population,hotspot_cells
Sed_export,Low income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),55622.64677249137,481
Sed_export,Low income,Low (<0.550),Q1 (Lowest GDP),Q2,133058.9322119219,926
Sed_export,Low income,Low (<0.550),Q1 (Lowest GDP),Q3,52755.39721862205,423
Sed_export,Low income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),17953.18152628365,100
Sed_export,Low income,Low (<0.550),Q2,Q1 (Lowest Gini),1060017.0146707396,536
Sed_export,Low income,Low (<0.550),Q2,Q2,1872234.74814999,994
Sed_export,Low income,Low (<0.550),Q2,Q3,1540179.2072945177,725
Sed_export,Low income,Low (<0.550),Q2,Q4 (Highest Gini),393750.7876339581,145
Sed_export,Low income,Low (<0.550),Q3,Q1 (Lowest Gini),1746852.23175115,203
Sed_export,Low income,Low (<0.550),Q3,Q2,6455072.271324665,695
Sed_export,Low income,Low (<0.550),Q3,Q3,6230697.198873685,571
Sed_export,Low income,Low (<0.550),Q3,Q4 (Highest Gini),1103592.4245814257,92
Sed_export,Low income,Low (<0.550),Q4 (Highest GDP),Q1 (Lowest Gini),863402.5792447306,21
Sed_export,Low income,Low (<0.550),Q4 (Highest GDP),Q2,3094352.1770248115,67
Sed_export,Low income,Low (<0.550),Q4 (Highest GDP),Q3,5625332.140707201,105
Sed_export,Low income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),1324154.2564768766,31
Sed_export,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),1416.5369623481304,38
Sed_export,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,1842.740068932506,31
Sed_export,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,1140.4289051381388,17
Sed_export,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),76.95805101290678,4
Sed_export,Low income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),18444.694031802228,33
Sed_export,Low income,Medium (0.550-0.700),Q2,Q2,98344.22498592544,66
Sed_export,Low income,Medium (0.550-0.700),Q2,Q3,22712.121999509247,20
Sed_export,Low income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),25710.495725404762,12
Sed_export,Low income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),207718.64793149888,39
Sed_export,Low income,Medium (0.550-0.700),Q3,Q2,529197.7633681198,89
Sed_export,Low income,Medium (0.550-0.700),Q3,Q3,131756.6549919232,15
Sed_export,Low income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),81935.1068586531,14
Sed_export,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),812420.1365588339,22
Sed_export,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,4195196.167405646,64
Sed_export,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,787271.4172181285,14
Sed_export,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),1797380.6600117555,18
Sed_export,Low income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),167.6165647461904,1
Sed_export,Low income,High (0.700-0.800),Q2,Q2,3661.1442872750004,2
Sed_export,Low income,High (0.700-0.800),Q3,Q2,41174.89251582827,8
Sed_export,Low income,High (0.700-0.800),Q3,Q3,1029.8534884640621,1
Sed_export,Low income,High (0.700-0.800),Q4 (Highest GDP),Q2,229858.09442482606,6
Sed_export,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),181.29861630731395,26
Sed_export,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q2,1612.5118103288762,70
Sed_export,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q3,10316.643478406353,294
Sed_export,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),12360.663180855321,296
Sed_export,Lower middle income,Low (<0.550),Q2,Q1 (Lowest Gini),14501.59644173151,23
Sed_export,Lower middle income,Low (<0.550),Q2,Q2,49028.89570752183,83
Sed_export,Lower middle income,Low (<0.550),Q2,Q3,280899.4725508984,385
Sed_export,Lower middle income,Low (<0.550),Q2,Q4 (Highest Gini),328032.83780988056,464
Sed_export,Lower middle income,Low (<0.550),Q3,Q1 (Lowest Gini),137793.30179586867,42
Sed_export,Lower middle income,Low (<0.550),Q3,Q2,667022.4442219568,168
Sed_export,Lower middle income,Low (<0.550),Q3,Q3,2469895.582219857,495
Sed_export,Lower middle income,Low (<0.550),Q3,Q4 (Highest Gini),1130958.2368860515,293
Sed_export,Lower middle income,Low (<0.550),Q3,NA,21185.79392177007,4
Sed_export,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q1 (Lowest Gini),366759.0313148311,13
Sed_export,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q2,595137.7501257571,21
Sed_export,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q3,1484447.4615181345,69
Sed_export,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),654874.0271350327,26
Sed_export,Lower middle income,Low (<0.550),Q4 (Highest GDP),NA,43954.63772833372,3
Sed_export,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),551.7532513292758,58
Sed_export,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,19485.572426228784,1560
Sed_export,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,6340.598522439899,433
Sed_export,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),11397.446447445973,617
Sed_export,Lower middle income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),19264.947003345864,42
Sed_export,Lower middle income,Medium (0.550-0.700),Q2,Q2,284298.9963389192,1459
Sed_export,Lower middle income,Medium (0.550-0.700),Q2,Q3,178534.54344164344,534
Sed_export,Lower middle income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),107047.08561215781,335
Sed_export,Lower middle income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),163682.10393630914,56
Sed_export,Lower middle income,Medium (0.550-0.700),Q3,Q2,2510123.7941713785,1106
Sed_export,Lower middle income,Medium (0.550-0.700),Q3,Q3,1865778.614791861,842
Sed_export,Lower middle income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),759184.6618222628,289
Sed_export,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),713583.7001306912,20
Sed_export,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,4453307.833317096,335
Sed_export,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,8006592.06288252,391
Sed_export,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),2195331.2276881128,95
Sed_export,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),NA,66754.49292570833,2
Sed_export,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),73.1440886197576,4
Sed_export,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q2,58.30681584562544,18
Sed_export,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q3,68.09529945285766,10
Sed_export,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q4 (Highest Gini),559.5206869785682,17
Sed_export,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),NA,14.022146162285573,1
Sed_export,Lower middle income,High (0.700-0.800),Q2,Q1 (Lowest Gini),3838.957707910632,12
Sed_export,Lower middle income,High (0.700-0.800),Q2,Q2,6527.2642699919215,23
Sed_export,Lower middle income,High (0.700-0.800),Q2,Q3,3647.907997344323,17
Sed_export,Lower middle income,High (0.700-0.800),Q2,Q4 (Highest Gini),5711.1335122177215,18
Sed_export,Lower middle income,High (0.700-0.800),Q2,NA,173.7615947093662,1
Sed_export,Lower middle income,High (0.700-0.800),Q3,Q1 (Lowest Gini),22359.70752435189,12
Sed_export,Lower middle income,High (0.700-0.800),Q3,Q2,95763.50546195537,44
Sed_export,Lower middle income,High (0.700-0.800),Q3,Q3,67530.66102212196,29
Sed_export,Lower middle income,High (0.700-0.800),Q3,Q4 (Highest Gini),37206.42373868601,16
Sed_export,Lower middle income,High (0.700-0.800),Q3,NA,819.4609235920691,1
Sed_export,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),653946.4421857408,9
Sed_export,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q2,3687370.738424996,96
Sed_export,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q3,2715633.574268827,75
Sed_export,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q4 (Highest Gini),514853.4359067562,10
Sed_export,Lower middle income,Very High (>0.800),Q1 (Lowest GDP),Q2,14.197492719868297,1
Sed_export,Lower middle income,Very High (>0.800),Q2,Q4 (Highest Gini),73.31225139023533,1
Sed_export,Lower middle income,Very High (>0.800),Q3,Q2,2605.859471767563,1
Sed_export,Lower middle income,Very High (>0.800),Q3,NA,1332.8056893930902,1
Sed_export,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q2,2266939.2987277894,6
Sed_export,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),71.81942958177412,13
Sed_export,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q2,72.07173181047267,7
Sed_export,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q3,3731.576082749003,119
Sed_export,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),1864.160892592967,101
Sed_export,Upper middle income,Low (<0.550),Q2,Q1 (Lowest Gini),849.182414102305,4
Sed_export,Upper middle income,Low (<0.550),Q2,Q2,229.02918581507691,2
Sed_export,Upper middle income,Low (<0.550),Q2,Q3,62070.118770473,116
Sed_export,Upper middle income,Low (<0.550),Q2,Q4 (Highest Gini),44535.633102384825,96
Sed_export,Upper middle income,Low (<0.550),Q3,Q1 (Lowest Gini),2025.3392667770386,1
Sed_export,Upper middle income,Low (<0.550),Q3,Q3,211187.1219498816,62
Sed_export,Upper middle income,Low (<0.550),Q3,Q4 (Highest Gini),681297.9489319915,174
Sed_export,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q3,470486.22430026677,11
Sed_export,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),310699.57926756924,10
Sed_export,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),3887.861388015845,1255
Sed_export,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,2490.2711008822052,180
Sed_export,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,9458.526285237762,787
Sed_export,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),135948.10392906197,7720
Sed_export,Upper middle income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),39963.618943705114,265
Sed_export,Upper middle income,Medium (0.550-0.700),Q2,Q2,27399.898460736553,135
Sed_export,Upper middle income,Medium (0.550-0.700),Q2,Q3,174301.71487420122,884
Sed_export,Upper middle income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),1711904.954545831,6646
Sed_export,Upper middle income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),422542.123343052,280
Sed_export,Upper middle income,Medium (0.550-0.700),Q3,Q2,294837.17684744584,197
Sed_export,Upper middle income,Medium (0.550-0.700),Q3,Q3,1023314.6292532472,859
Sed_export,Upper middle income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),2955351.2175241113,1819
Sed_export,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),9005002.799016071,688
Sed_export,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,5176649.173433451,380
Sed_export,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,1401119.7142702572,163
Sed_export,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),3649395.7447921243,268
Sed_export,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),2735.454564060116,734
Sed_export,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q2,1809.42226415684,121
Sed_export,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q3,15131.117305916834,697
Sed_export,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q4 (Highest Gini),2594.2744909702556,174
Sed_export,Upper middle income,High (0.700-0.800),Q2,Q1 (Lowest Gini),45401.13687682913,331
Sed_export,Upper middle income,High (0.700-0.800),Q2,Q2,15781.9430477952,104
Sed_export,Upper middle income,High (0.700-0.800),Q2,Q3,106034.13610858207,627
Sed_export,Upper middle income,High (0.700-0.800),Q2,Q4 (Highest Gini),36884.65749906062,156
Sed_export,Upper middle income,High (0.700-0.800),Q3,Q1 (Lowest Gini),399508.42019372573,370
Sed_export,Upper middle income,High (0.700-0.800),Q3,Q2,200340.96131806003,134
Sed_export,Upper middle income,High (0.700-0.800),Q3,Q3,509200.6989307258,372
Sed_export,Upper middle income,High (0.700-0.800),Q3,Q4 (Highest Gini),551755.6478765446,219
Sed_export,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),13764253.555106169,518
Sed_export,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q2,18503432.83768555,621
Sed_export,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q3,4710327.483395873,321
Sed_export,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q4 (Highest Gini),7634851.085980548,235
Sed_export,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),165.26794579260726,59
Sed_export,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q3,15.73308289935813,1
Sed_export,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q4 (Highest Gini),0,1
Sed_export,Upper middle income,Very High (>0.800),Q2,Q1 (Lowest Gini),4289.664095137598,40
Sed_export,Upper middle income,Very High (>0.800),Q2,Q2,94.53927701253482,1
Sed_export,Upper middle income,Very High (>0.800),Q2,Q3,1331.4409125499053,8
Sed_export,Upper middle income,Very High (>0.800),Q2,Q4 (Highest Gini),956.4663124771371,3
Sed_export,Upper middle income,Very High (>0.800),Q3,Q1 (Lowest Gini),75381.1189619313,79
Sed_export,Upper middle income,Very High (>0.800),Q3,Q2,1773.5048033570076,1
Sed_export,Upper middle income,Very High (>0.800),Q3,Q3,48089.67986985102,33
Sed_export,Upper middle income,Very High (>0.800),Q3,Q4 (Highest Gini),2665.412081591198,1
Sed_export,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q1 (Lowest Gini),998098.4198763362,74
Sed_export,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q2,7623813.524836433,42
Sed_export,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q3,1872262.3903634776,77
Sed_export,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q4 (Highest Gini),662800.6116918826,6
Sed_export,Upper middle income,Very High (>0.800),Q4 (Highest GDP),NA,4979.892869005361,1
Sed_Ret_Ratio,High income,Medium (0.550-0.700),Q3,Q2,14944.362929352556,1
Sed_Ret_Ratio,High income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),2294.2529904132853,1225
Sed_Ret_Ratio,High income,High (0.700-0.800),Q1 (Lowest GDP),Q2,256.51431555185314,178
Sed_Ret_Ratio,High income,High (0.700-0.800),Q1 (Lowest GDP),Q3,110.55551579414458,48
Sed_Ret_Ratio,High income,High (0.700-0.800),Q2,Q1 (Lowest Gini),29101.292715095467,764
Sed_Ret_Ratio,High income,High (0.700-0.800),Q2,Q2,3479.1079040776067,74
Sed_Ret_Ratio,High income,High (0.700-0.800),Q2,Q3,1406.9158382566964,31
Sed_Ret_Ratio,High income,High (0.700-0.800),Q3,Q1 (Lowest Gini),148886.19268701953,307
Sed_Ret_Ratio,High income,High (0.700-0.800),Q3,Q2,71714.76518633834,130
Sed_Ret_Ratio,High income,High (0.700-0.800),Q3,Q3,3550.6353606751613,12
Sed_Ret_Ratio,High income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),374911.3868709859,104
Sed_Ret_Ratio,High income,High (0.700-0.800),Q4 (Highest GDP),Q2,365721.75844970497,99
Sed_Ret_Ratio,High income,High (0.700-0.800),Q4 (Highest GDP),Q3,5177.870537630504,3
Sed_Ret_Ratio,High income,Very High (>0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),844.2005434238911,463
Sed_Ret_Ratio,High income,Very High (>0.800),Q1 (Lowest GDP),Q2,725.3574646756045,282
Sed_Ret_Ratio,High income,Very High (>0.800),Q1 (Lowest GDP),Q3,105.63435677209485,43
Sed_Ret_Ratio,High income,Very High (>0.800),Q2,Q1 (Lowest Gini),24614.234612322038,495
Sed_Ret_Ratio,High income,Very High (>0.800),Q2,Q2,12732.437940142903,235
Sed_Ret_Ratio,High income,Very High (>0.800),Q2,Q3,1894.5326957211846,43
Sed_Ret_Ratio,High income,Very High (>0.800),Q3,Q1 (Lowest Gini),462478.4355837388,876
Sed_Ret_Ratio,High income,Very High (>0.800),Q3,Q2,310270.6711323733,463
Sed_Ret_Ratio,High income,Very High (>0.800),Q3,Q3,30377.207265580048,87
Sed_Ret_Ratio,High income,Very High (>0.800),Q4 (Highest GDP),Q1 (Lowest Gini),44444857.88161585,2710
Sed_Ret_Ratio,High income,Very High (>0.800),Q4 (Highest GDP),Q2,29040955.92232412,1809
Sed_Ret_Ratio,High income,Very High (>0.800),Q4 (Highest GDP),Q3,4779449.738778435,216
Sed_Ret_Ratio,Low income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),29903.139024977554,461
Sed_Ret_Ratio,Low income,Low (<0.550),Q1 (Lowest GDP),Q2,87444.2388119795,638
Sed_Ret_Ratio,Low income,Low (<0.550),Q1 (Lowest GDP),Q3,36614.82950976693,377
Sed_Ret_Ratio,Low income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),7517.493745158928,85
Sed_Ret_Ratio,Low income,Low (<0.550),Q2,Q1 (Lowest Gini),906130.5545250091,407
Sed_Ret_Ratio,Low income,Low (<0.550),Q2,Q2,2307405.8774616444,1124
Sed_Ret_Ratio,Low income,Low (<0.550),Q2,Q3,2542868.0538651473,1140
Sed_Ret_Ratio,Low income,Low (<0.550),Q2,Q4 (Highest Gini),398300.1742177544,184
Sed_Ret_Ratio,Low income,Low (<0.550),Q3,Q1 (Lowest Gini),3056816.977744683,346
Sed_Ret_Ratio,Low income,Low (<0.550),Q3,Q2,14814033.221516829,1487
Sed_Ret_Ratio,Low income,Low (<0.550),Q3,Q3,14643726.372157766,1439
Sed_Ret_Ratio,Low income,Low (<0.550),Q3,Q4 (Highest Gini),3117628.42295154,278
Sed_Ret_Ratio,Low income,Low (<0.550),Q4 (Highest GDP),Q1 (Lowest Gini),4391126.858766433,75
Sed_Ret_Ratio,Low income,Low (<0.550),Q4 (Highest GDP),Q2,13337004.167997476,238
Sed_Ret_Ratio,Low income,Low (<0.550),Q4 (Highest GDP),Q3,14106557.889034243,267
Sed_Ret_Ratio,Low income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),4105997.8101603896,96
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),4591.5149892726085,164
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,1290.1138174684693,16
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,1351.6653226053486,25
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),624.8649710651994,12
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),50016.21698470305,72
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q2,Q2,119991.68043169085,81
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q2,Q3,47676.56392831315,32
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),134540.55110413785,53
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),493535.40803628694,89
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q3,Q2,1180924.7355272053,168
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q3,Q3,614935.7797581455,69
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),785558.1227037543,110
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),8285979.222561023,76
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,8298310.285900232,160
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,3744100.529187364,44
Sed_Ret_Ratio,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),6829683.4855880225,71
Sed_Ret_Ratio,Low income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),167.6165647461904,3
Sed_Ret_Ratio,Low income,High (0.700-0.800),Q2,Q2,6170.235277035657,3
Sed_Ret_Ratio,Low income,High (0.700-0.800),Q3,Q2,51893.60832832299,10
Sed_Ret_Ratio,Low income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),267706.0525698959,4
Sed_Ret_Ratio,Low income,High (0.700-0.800),Q4 (Highest GDP),Q2,713034.4351578119,11
Sed_Ret_Ratio,Low income,High (0.700-0.800),Q4 (Highest GDP),Q3,57194.30549035298,1
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),1170.8077647269597,64
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q2,1133.6083505400088,57
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q3,6463.964372584108,159
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),11833.941172654006,241
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q1 (Lowest GDP),NA,5.147281169891359,1
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q2,Q1 (Lowest Gini),28739.62808312885,48
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q2,Q2,49824.75028519889,74
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q2,Q3,285917.5961518443,340
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q2,Q4 (Highest Gini),363467.08829612477,447
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q3,Q1 (Lowest Gini),561998.4781271275,113
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q3,Q2,1646004.5759699799,353
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q3,Q3,6070909.1350519685,1078
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q3,Q4 (Highest Gini),2521748.765123343,540
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q3,NA,26991.691779036948,6
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q1 (Lowest Gini),2696984.831780288,55
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q2,3795597.945909585,119
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q3,7387581.68504505,316
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),2892942.0742999543,102
Sed_Ret_Ratio,Lower middle income,Low (<0.550),Q4 (Highest GDP),NA,295113.6826309266,11
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),1107.6272029158895,112
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,12721.34922182931,908
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,3308.265711219961,197
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),3462.882544674495,115
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),20702.251677335942,60
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q2,Q2,259988.92443724116,1205
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q2,Q3,169245.64860880902,401
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),66503.40551763674,142
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q2,NA,649.4204225570919,1
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),546839.1170008463,142
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q3,Q2,3856307.2721124655,1463
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q3,Q3,3327268.297878394,1120
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),980686.4041050082,232
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q3,NA,12197.877580693377,4
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),3323615.232538073,91
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,16111774.093240969,793
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,31501819.94432949,1048
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),6790632.970463191,156
Sed_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),NA,211129.59070611492,6
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),62.4622455034728,7
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q2,33.70371313453252,22
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q3,8.82186892610861,6
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q2,Q1 (Lowest Gini),3533.58411592586,10
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q2,Q2,7948.1688694942095,24
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q2,Q3,4626.833118939984,19
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q2,NA,618.6971810165537,2
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q3,Q1 (Lowest Gini),167710.94370440772,56
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q3,Q2,153436.69713356122,59
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q3,Q3,90509.93322252716,43
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q3,Q4 (Highest Gini),1953.2445740549847,1
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q3,NA,17940.885085588932,6
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),2094927.9129618776,43
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q2,8870916.108604383,194
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q3,19522912.038528588,233
Sed_Ret_Ratio,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q4 (Highest Gini),3193595.413263985,9
