service,group,n_total,n_hot,pct_area,global_n_hot,pct_share,grouping_var,expected_share,relative_intensity
N_export,Tropical & Subtropical Dry Broadleaf Forests,30088,1925,6.397899494815208,67764,2.84074139661177,WWF_biome,2.329926876164944,1.2192405803256907
Pollination,Temperate Broadleaf & Mixed Forests,127955,8123,6.348325583212848,67764,11.98719083879346,WWF_biome,9.908461627216345,1.2097933352103123
Nature_Access,Temperate Broadleaf & Mixed Forests,127955,8072,6.308467820718221,67764,11.911929638155954,WWF_biome,9.908461627216345,1.2021976858079084
Nature_Access,"Tropical & Subtropical Grasslands, Savannas & Shrublands",201748,12474,6.182960921545691,67764,18.40800425004427,WWF_biome,15.622776103846222,1.178279975830438
N_export,"Tropical & Subtropical Grasslands, Savannas & Shrublands",201748,12409,6.150742510458592,67764,18.31208311197686,WWF_biome,15.622776103846222,1.1721401491165548
N_Ret_Ratio,Tropical & Subtropical Coniferous Forests,7056,422,5.980725623582766,67764,0.622749542529957,WWF_biome,0.5463960395579581,1.1397402203606195
Sed_export,Boreal Forests/Taiga,151333,8853,5.850012885490937,67764,13.0644590047813,WWF_biome,11.718785693654263,1.1148304394589041
Pollination,Temperate Conifer Forests,40825,2253,5.518677281077771,67764,3.3247742163980876,WWF_biome,3.1613688088086227,1.051688182389275
Sed_Ret_Ratio,Mangroves,3343,171,5.1151660185462164,67764,0.2523463786081105,WWF_biome,0.25887215989827866,0.9747914905460192
N_export,Montane Grasslands & Shrublands,51863,2598,5.00935156084299,67764,3.833894103063574,WWF_biome,4.016119302663603,0.954626547204618
N_Ret_Ratio,Deserts & Xeric Shrublands,255777,12593,4.923429393573308,67764,18.583613718198453,WWF_biome,19.806624122734675,0.9382524554937955
Sed_export,Temperate Broadleaf & Mixed Forests,127955,6148,4.8048141924895464,67764,9.072663951360605,WWF_biome,9.908461627216345,0.9156480887446756
N_Ret_Ratio,"Tropical & Subtropical Grasslands, Savannas & Shrublands",201748,9690,4.803021591292107,67764,14.299628121126261,WWF_biome,15.622776103846222,0.9153064747311964
Pollination,"Temperate Grasslands, Savannas & Shrublands",100775,4836,4.798809228479286,67764,7.136532672215336,WWF_biome,7.8037217809599255,0.9145037294419638
N_export,Deserts & Xeric Shrublands,255777,12167,4.756878061749101,67764,17.95496133640281,WWF_biome,19.806624122734675,0.906512953703884
Sed_export,"Tropical & Subtropical Grasslands, Savannas & Shrublands",201748,9256,4.587901738802863,67764,13.659170060799244,WWF_biome,15.622776103846222,0.8743113240569612
Nature_Access,Tropical & Subtropical Coniferous Forests,7056,309,4.379251700680272,67764,0.45599433327430494,WWF_biome,0.5463960395579581,0.8345491187000744
Sed_export,Flooded Grasslands & Savannas,10905,441,4.044016506189821,67764,0.6507880290419692,WWF_biome,0.8444513621569634,0.770663721093037
N_Ret_Ratio,"Temperate Grasslands, Savannas & Shrublands",100775,4039,4.007938476804763,67764,5.960391948527242,WWF_biome,7.8037217809599255,0.7637883712192084
N_export,Temperate Conifer Forests,40825,1608,3.9387630128597673,67764,2.372941384806092,WWF_biome,3.1613688088086227,0.7506056801073919
N_export,"Temperate Grasslands, Savannas & Shrublands",100775,3777,3.747953361448772,67764,5.573755976624756,WWF_biome,7.8037217809599255,0.7142432973743377
Pollination,Montane Grasslands & Shrublands,51863,1943,3.7464088078206044,67764,2.8673041733073608,WWF_biome,4.016119302663603,0.7139489535098432
Nature_Access,Montane Grasslands & Shrublands,51863,1941,3.742552494070918,67764,2.8643527536745172,WWF_biome,4.016119302663603,0.7132140600939813
Sed_Ret_Ratio,Flooded Grasslands & Savannas,10905,396,3.6313617606602477,67764,0.5843810873029928,WWF_biome,0.8444513621569634,0.6920245658794618
Pollination,"Mediterranean Forests, Woodlands & Scrub",31982,1045,3.2674629479081987,67764,1.5421167581606754,WWF_biome,2.476592706511142,0.6226767744677348
Sed_Ret_Ratio,"Temperate Grasslands, Savannas & Shrublands",100775,3097,3.0731828330439095,67764,4.570273301458001,WWF_biome,7.8037217809599255,0.5856530293800168
N_Ret_Ratio,Temperate Conifer Forests,40825,1249,3.0593998775260256,67764,1.843161560710702,WWF_biome,3.1613688088086227,0.5830264268993361
Nature_Access,Deserts & Xeric Shrublands,255777,6172,2.4130394836126783,67764,9.108080986954725,WWF_biome,19.806624122734675,0.459850246589987
Sed_export,"Mediterranean Forests, Woodlands & Scrub",31982,673,2.1043086736289163,67764,0.9931527064518034,WWF_biome,2.476592706511142,0.4010157600160627
Nature_Access,Temperate Conifer Forests,40825,775,1.8983466013472137,67764,1.1436751077268166,WWF_biome,3.1613688088086227,0.36176579731544073
Sed_Ret_Ratio,Deserts & Xeric Shrublands,255777,4533,1.772246918213913,67764,6.689392597839561,WWF_biome,19.806624122734675,0.3377351211588482
Pollination,Deserts & Xeric Shrublands,255777,4102,1.6037407585513943,67764,6.053361666961809,WWF_biome,19.806624122734675,0.30562309000520527
C_Risk_Red_Ratio,"Mediterranean Forests, Woodlands & Scrub",31982,510,1.594646988931274,7705,6.619078520441272,WWF_biome,2.476592706511142,2.672655258589446
C_Risk,"Mediterranean Forests, Woodlands & Scrub",31982,509,1.591520230129448,7724,6.589849818746764,WWF_biome,2.476592706511142,2.660853276932283
Sed_export,Montane Grasslands & Shrublands,51863,681,1.3130748317683127,67764,1.004958384983177,WWF_biome,4.016119302663603,0.25023120810097954
N_Ret_Ratio,Boreal Forests/Taiga,151333,1809,1.1953770823283751,67764,2.669559057906853,WWF_biome,11.718785693654263,0.2278016790897049
Sed_export,"Temperate Grasslands, Savannas & Shrublands",100775,1162,1.1530637558918382,67764,1.714774806682014,WWF_biome,7.8037217809599255,0.21973807560205996
Sed_Ret_Ratio,Boreal Forests/Taiga,151333,1730,1.14317432417252,67764,2.5529779824095393,WWF_biome,11.718785693654263,0.217853457614809
Pollination,Boreal Forests/Taiga,151333,1222,0.8074907653981617,67764,1.803317395667316,WWF_biome,11.718785693654263,0.15388261572560497
Sed_export,Tundra,80963,629,0.7768980892506453,67764,0.9282214745292486,WWF_biome,6.269538343357563,0.14805260350830757
C_Risk,Temperate Broadleaf & Mixed Forests,127955,950,0.7424485170567777,7724,12.299326773692387,WWF_biome,9.908461627216345,1.2412952924911034
C_Risk_Red_Ratio,Temperate Broadleaf & Mixed Forests,127955,950,0.7424485170567777,7705,12.329656067488644,WWF_biome,9.908461627216345,1.244356241298025
C_Risk,Temperate Conifer Forests,40825,245,0.6001224739742804,7724,3.171931641636458,WWF_biome,3.1613688088086227,1.003341221308442
C_Risk_Red_Ratio,Temperate Conifer Forests,40825,244,0.5976729944886712,7705,3.166774821544452,WWF_biome,3.1613688088086227,1.001710022797962
C_Risk_Red_Ratio,Tundra,80963,467,0.5768066894754394,7705,6.060999351070733,WWF_biome,6.269538343357563,0.9667377435361294
C_Risk,Tundra,80963,466,0.5755715573780615,7724,6.0331434489901605,WWF_biome,6.269538343357563,0.9622946887919017
C_Risk,Tropical & Subtropical Dry Broadleaf Forests,30088,169,0.561685721882478,7724,2.187985499741067,WWF_biome,2.329926876164944,0.9390790424043212
C_Risk_Red_Ratio,Tropical & Subtropical Dry Broadleaf Forests,30088,167,0.5550385535761765,7705,2.1674237508111616,WWF_biome,2.329926876164944,0.9302539804934726
Sed_export,Deserts & Xeric Shrublands,255777,1351,0.528194481911978,67764,1.993683961985715,WWF_biome,19.806624122734675,0.10065743408021263
C_Risk,Tropical & Subtropical Moist Broadleaf Forests,196758,1021,0.5189115563280782,7724,13.218539616778871,WWF_biome,15.236365072469491,0.8675651675387709
C_Risk_Red_Ratio,Tropical & Subtropical Moist Broadleaf Forests,196758,1013,0.5148456479533233,7705,13.147306943543155,WWF_biome,15.236365072469491,0.8628899925283988
Nature_Access,Boreal Forests/Taiga,151333,739,0.4883270667997066,67764,1.0905495543356354,WWF_biome,11.718785693654263,0.09305994518921609
Sed_Ret_Ratio,Tundra,80963,287,0.35448291194743276,67764,0.42352871731302755,WWF_biome,6.269538343357563,0.0675534136834408
N_export,Boreal Forests/Taiga,151333,512,0.33832673640250305,67764,0.7555634260079098,WWF_biome,11.718785693654263,0.06447454930565445
C_Risk_Red_Ratio,Boreal Forests/Taiga,151333,314,0.20748944380934758,7705,4.075275794938352,WWF_biome,11.718785693654263,0.34775580861975475
C_Risk,Boreal Forests/Taiga,151333,313,0.20682864940231144,7724,4.052304505437597,WWF_biome,11.718785693654263,0.34579559788621483
N_Ret_Ratio,Tundra,80963,102,0.1259834739325371,67764,0.1505224012750133,WWF_biome,6.269538343357563,0.024008530298644467
C_Risk,Flooded Grasslands & Savannas,10905,13,0.1192113709307657,7724,0.16830657690315898,WWF_biome,0.8444513621569634,0.1993087872737362
C_Risk_Red_Ratio,Flooded Grasslands & Savannas,10905,13,0.1192113709307657,7705,0.16872160934458144,WWF_biome,0.8444513621569634,0.1998002690333989
Nature_Access,Tundra,80963,71,0.08769437891382484,67764,0.10477539696594061,WWF_biome,6.269538343357563,0.016711820109840757
C_Risk,"Temperate Grasslands, Savannas & Shrublands",100775,82,0.08136938724882163,7724,1.0616261004660799,WWF_biome,7.8037217809599255,0.136040998162737
C_Risk_Red_Ratio,"Temperate Grasslands, Savannas & Shrublands",100775,82,0.08136938724882163,7705,1.064243997404283,WWF_biome,7.8037217809599255,0.13637646590642186
C_Risk,"Tropical & Subtropical Grasslands, Savannas & Shrublands",201748,120,0.05948014354541309,7724,1.5535991714137753,WWF_biome,15.622776103846222,0.09944450084202959
C_Risk_Red_Ratio,"Tropical & Subtropical Grasslands, Savannas & Shrublands",201748,120,0.05948014354541309,7705,1.5574302401038287,WWF_biome,15.622776103846222,0.09968972414066664
C_Risk,Deserts & Xeric Shrublands,255777,126,0.04926166152546945,7724,1.6312791299844638,WWF_biome,19.806624122734675,0.08236028107950155
C_Risk_Red_Ratio,Deserts & Xeric Shrublands,255777,126,0.04926166152546945,7705,1.63530175210902,WWF_biome,19.806624122734675,0.08256337586736795
C_Risk,Tropical & Subtropical Coniferous Forests,7056,3,0.04251700680272109,7724,0.038839979285344384,WWF_biome,0.5463960395579581,0.07108393266680055
